Null Ratio,Precision,Recall
0.045454545454545456,0.7692307692307693,0.8333333333333334
0.10204081632653061,0.8,0.8275862068965517
0.24528301886792453,0.7058823529411765,0.6
0.36363636363636365,0.8529411764705882,0.7631578947368421
0.10526315789473684,0.68,0.6296296296296297
0.0625,0.6896551724137931,0.5714285714285714
0.17857142857142858,0.7027027027027027,0.5652173913043478
0.08823529411764706,0.5,0.36363636363636365
0.12244897959183673,0.6176470588235294,0.6774193548387096
0.05,0.9090909090909091,0.9090909090909091
0.29411764705882354,0.625,0.5555555555555556
0.1111111111111111,0.6875,0.6875
0.19298245614035087,0.8888888888888888,0.8421052631578947
0.375,0.7931034482758621,0.8214285714285714
0.0,0.8181818181818182,0.8181818181818182
0.2631578947368421,0.675,0.627906976744186
0.13333333333333333,0.5714285714285714,0.5714285714285714
0.2,0.7083333333333334,0.6538461538461539
0.05,0.6153846153846154,0.6666666666666666
0.10869565217391304,0.7586206896551724,0.7857142857142857
0.05,0.75,0.75
0.11428571428571428,0.7727272727272727,0.8095238095238095
0.07142857142857142,0.782608695652174,0.72
0.1282051282051282,0.9090909090909091,0.9090909090909091
0.27586206896551724,0.631578947368421,0.6
0.13043478260869565,0.8571428571428571,0.8571428571428571
0.0,0.8333333333333334,0.8333333333333334
0.18518518518518517,0.8285714285714286,0.8529411764705882
0.05454545454545454,0.8387096774193549,0.8666666666666667
0.08823529411764706,0.7619047619047619,0.8
0.18518518518518517,0.8235294117647058,0.875
0.11428571428571428,0.9047619047619048,0.9047619047619048
0.1568627450980392,0.6285714285714286,0.5945945945945946
0.15789473684210525,1.0,1.0
0.21666666666666667,0.7948717948717948,0.8157894736842105
0.08333333333333333,0.7241379310344828,0.6774193548387096
0.10638297872340426,0.7241379310344828,0.7
0.3,0.8292682926829268,0.8095238095238095
0.14285714285714285,0.7777777777777778,0.875
0.14285714285714285,0.8275862068965517,0.7058823529411765
0.10714285714285714,0.8235294117647058,0.8235294117647058
0.13793103448275862,0.6842105263157895,0.7647058823529411
0.24390243902439024,0.6785714285714286,0.7037037037037037
0.25,0.7096774193548387,0.6666666666666666
0.2222222222222222,0.8846153846153846,0.8214285714285714
0.0975609756097561,0.7307692307692307,0.76
0.0,0.6111111111111112,0.4782608695652174
0.10344827586206896,0.8125,0.7647058823529411
0.15789473684210525,0.9130434782608695,0.9130434782608695
0.85,0.7659574468085106,0.6428571428571429
0.45,0.5454545454545454,0.4
0.125,0.6923076923076923,0.72
0.14814814814814814,0.9375,0.9375
0.10810810810810811,0.6956521739130435,0.7272727272727273
0.21212121212121213,0.7,0.6086956521739131
0.29411764705882354,0.7222222222222222,0.7647058823529411
0.1276595744680851,0.8148148148148148,0.7857142857142857
0.0,0.7857142857142857,0.7857142857142857
0.3137254901960784,0.90625,0.8529411764705882
0.18518518518518517,0.6052631578947368,0.5609756097560976
0.16666666666666666,0.9090909090909091,0.9090909090909091
0.18518518518518517,0.8823529411764706,0.8823529411764706
0.28,1.0,1.0
0.27586206896551724,1.0,1.0
0.16279069767441862,0.7857142857142857,0.8461538461538461
0.07547169811320754,0.9,0.9
0.07407407407407407,0.4722222222222222,0.3695652173913043
0.2978723404255319,0.75,0.75
0.19607843137254902,0.75,0.75
0.05263157894736842,0.6571428571428571,0.6764705882352942
0.19047619047619047,0.8518518518518519,0.92
0.17647058823529413,1.0,1.0
0.16666666666666666,1.0,1.0
0.125,0.64,0.5
0.14,0.9655172413793104,0.9655172413793104
0.0,0.6956521739130435,0.7272727272727273
0.2,1.0,1.0
0.14285714285714285,0.8333333333333334,0.8
0.0,0.75,0.75
0.16129032258064516,0.8333333333333334,0.7894736842105263
0.15789473684210525,0.8636363636363636,0.8260869565217391
0.06896551724137931,0.7222222222222222,0.7647058823529411
0.058823529411764705,0.65625,0.7
0.14285714285714285,0.71875,0.7666666666666667
0.18,0.7352941176470589,0.78125
0.10344827586206896,0.7777777777777778,0.8235294117647058
0.045454545454545456,0.9166666666666666,0.9166666666666666
0.15,0.9166666666666666,0.9565217391304348
0.2,0.8181818181818182,0.8181818181818182
0.10204081632653061,0.8620689655172413,0.8928571428571429
0.0975609756097561,0.5172413793103449,0.375
0.15217391304347827,0.7666666666666667,0.7931034482758621
0.10526315789473684,0.9090909090909091,0.9090909090909091
0.075,0.7916666666666666,0.7916666666666666
0.125,0.875,0.9130434782608695
0.08333333333333333,0.56,0.5833333333333334
0.2,0.875,0.875
0.25,0.8709677419354839,0.8709677419354839
0.15555555555555556,0.8571428571428571,0.8888888888888888
0.08333333333333333,0.8095238095238095,0.85
0.0851063829787234,0.8214285714285714,0.8518518518518519
0.11538461538461539,0.9333333333333333,0.9333333333333333
0.24489795918367346,0.8709677419354839,0.84375
0.1746031746031746,0.5454545454545454,0.6
0.25806451612903225,0.95,0.95
0.12698412698412698,0.8648648648648649,0.8648648648648649
0.09090909090909091,0.6666666666666666,0.5714285714285714
0.03125,0.7368421052631579,0.6666666666666666
0.18518518518518517,0.5882352941176471,0.5882352941176471
0.10526315789473684,0.7777777777777778,0.8235294117647058
0.14285714285714285,0.6538461538461539,0.5483870967741935
0.22,0.6764705882352942,0.71875
0.125,0.9285714285714286,0.9285714285714286
0.0,0.6363636363636364,0.7
0.058823529411764705,0.6363636363636364,0.6363636363636364
0.4878048780487805,0.6428571428571429,0.5806451612903226
0.14814814814814814,0.8787878787878788,0.90625
0.16666666666666666,0.9090909090909091,0.9090909090909091
0.16666666666666666,0.8461538461538461,0.88
0.0,0.5384615384615384,0.5833333333333334
0.25,0.7368421052631579,0.6666666666666666
0.13953488372093023,0.7142857142857143,0.6451612903225806
0.2857142857142857,0.7948717948717948,0.775
0.24242424242424243,0.8181818181818182,0.8571428571428571
0.13333333333333333,0.8888888888888888,0.8888888888888888
0.034482758620689655,0.7058823529411765,0.7058823529411765
0.20930232558139536,0.6206896551724138,0.5806451612903226
0.1111111111111111,0.9047619047619048,0.8636363636363636
0.08,0.7096774193548387,0.6666666666666666
0.0967741935483871,0.9411764705882353,0.8888888888888888
0.1935483870967742,0.8421052631578947,0.8
0.14285714285714285,0.7666666666666667,0.7931034482758621
0.13043478260869565,0.6333333333333333,0.6333333333333333
0.11363636363636363,0.75,0.8076923076923077
0.15555555555555556,0.8571428571428571,0.8888888888888888
0.08823529411764706,0.85,0.85
0.10256410256410256,0.8695652173913043,0.8695652173913043
0.05263157894736842,0.6571428571428571,0.6216216216216216
0.19642857142857142,0.7941176470588235,0.574468085106383
0.18867924528301888,0.9,0.84375
0.044444444444444446,0.6785714285714286,0.7037037037037037
0.07894736842105263,0.6666666666666666,0.5333333333333333
0.07692307692307693,0.5588235294117647,0.59375
0.3148148148148148,0.7105263157894737,0.6923076923076923
0.17777777777777778,0.9230769230769231,0.8888888888888888
0.027777777777777776,0.85,0.85
0.16,0.75,0.7058823529411765
0.1702127659574468,0.8333333333333334,0.7575757575757576
0.0,0.6875,0.6875
0.030303030303030304,0.5714285714285714,0.5714285714285714
0.15384615384615385,0.875,0.875
0.045454545454545456,0.7692307692307693,0.5263157894736842
0.2619047619047619,0.7037037037037037,0.7037037037037037
0.10714285714285714,0.7142857142857143,0.7352941176470589
0.0,0.6363636363636364,0.6363636363636364
0.0,0.7272727272727273,0.7272727272727273
0.027777777777777776,0.6363636363636364,0.7
0.16666666666666666,0.8709677419354839,0.7941176470588235
0.0975609756097561,0.7037037037037037,0.6785714285714286
0.175,0.72,0.46153846153846156
0.18181818181818182,0.9166666666666666,0.8461538461538461
0.2833333333333333,0.8947368421052632,0.7906976744186046
0.17073170731707318,0.92,0.92
0.12244897959183673,0.6875,0.6875
0.029411764705882353,0.8421052631578947,0.8421052631578947
0.12903225806451613,0.75,0.7894736842105263
0.0,0.7142857142857143,0.7142857142857143
0.029411764705882353,0.8,0.8
0.09090909090909091,0.5769230769230769,0.5555555555555556
0.10344827586206896,0.8823529411764706,0.5555555555555556
0.08333333333333333,0.8571428571428571,0.8571428571428571
0.03225806451612903,0.5238095238095238,0.6111111111111112
0.23076923076923078,1.0,1.0
0.2,0.7567567567567568,0.8
0.0,0.56,0.6363636363636364
0.325,0.6666666666666666,0.42857142857142855
0.22033898305084745,0.8108108108108109,0.8108108108108109
0.3404255319148936,0.8064516129032258,0.78125
0.34615384615384615,0.8333333333333334,0.8333333333333334
0.26785714285714285,0.7894736842105263,0.7894736842105263
0.047619047619047616,0.9130434782608695,0.9130434782608695
0.09090909090909091,0.7142857142857143,0.47619047619047616
0.13333333333333333,0.9428571428571428,0.9428571428571428
0.11764705882352941,0.7096774193548387,0.6666666666666666
0.08571428571428572,0.6363636363636364,0.5833333333333334
0.1388888888888889,0.8095238095238095,0.68
0.16666666666666666,0.9285714285714286,0.9285714285714286
0.0,0.8,0.8
0.2727272727272727,0.5625,0.43902439024390244
0.07894736842105263,0.9523809523809523,0.9523809523809523
0.02631578947368421,0.8571428571428571,0.8571428571428571
0.125,0.8571428571428571,0.9090909090909091
0.3392857142857143,0.6486486486486487,0.631578947368421
0.3333333333333333,0.7857142857142857,0.7333333333333333
0.0,0.6923076923076923,0.6923076923076923
0.2222222222222222,0.7096774193548387,0.7333333333333333
0.025,0.782608695652174,0.8181818181818182
0.14285714285714285,0.7307692307692307,0.6129032258064516
0.045454545454545456,0.7692307692307693,0.5882352941176471
0.0,0.8181818181818182,0.8181818181818182
0.15,0.6923076923076923,0.6585365853658537
0.07142857142857142,0.875,0.875
0.3898305084745763,0.8048780487804879,0.7674418604651163
0.0851063829787234,0.8888888888888888,0.8275862068965517
0.11363636363636363,0.7692307692307693,0.7407407407407407
0.0967741935483871,1.0,1.0
0.1724137931034483,0.7777777777777778,0.7777777777777778
0.0,0.5454545454545454,0.5806451612903226
0.2,1.0,1.0
0.025,0.8636363636363636,0.8636363636363636
0.24444444444444444,0.8148148148148148,0.6666666666666666
0.13793103448275862,0.6052631578947368,0.6216216216216216
0.1111111111111111,1.0,1.0
0.1282051282051282,0.8333333333333334,0.8333333333333334
0.14634146341463414,0.8076923076923077,0.875
0.47058823529411764,0.7857142857142857,0.8461538461538461
0.1016949152542373,0.8571428571428571,0.8823529411764706
0.1724137931034483,0.7777777777777778,0.7777777777777778
0.12,0.5625,0.5625
0.037037037037037035,0.7741935483870968,0.7741935483870968
0.2,0.7222222222222222,0.7428571428571429
0.18181818181818182,0.7619047619047619,0.7619047619047619
0.07692307692307693,0.6875,0.6875
0.2619047619047619,0.7586206896551724,0.7857142857142857
0.05555555555555555,0.9,0.9
0.061224489795918366,0.8214285714285714,0.8518518518518519
0.0392156862745098,0.59375,0.6333333333333333
0.06779661016949153,0.6756756756756757,0.6756756756756757
0.24561403508771928,0.6944444444444444,0.6944444444444444
0.09523809523809523,0.8,0.8
0.3508771929824561,0.7560975609756098,0.7560975609756098
0.18518518518518517,0.7333333333333333,0.6470588235294118
0.1724137931034483,1.0,1.0
0.16,0.9285714285714286,0.8666666666666667
0.07894736842105263,0.6521739130434783,0.6521739130434783
0.2,0.6896551724137931,0.6896551724137931
0.11764705882352941,0.8,0.8
0.15,0.7692307692307693,0.7692307692307693
0.24390243902439024,0.7307692307692307,0.6785714285714286
0.18333333333333332,0.868421052631579,0.825
0.08620689655172414,0.8,0.7567567567567568
0.17307692307692307,0.6176470588235294,0.6176470588235294
0.06060606060606061,0.75,0.7894736842105263
0.09090909090909091,1.0,1.0
0.0,0.5,0.5833333333333334
0.06451612903225806,0.8235294117647058,0.7368421052631579
0.045454545454545456,0.88,0.88
0.04,0.8571428571428571,0.8571428571428571
0.20512820512820512,0.9130434782608695,0.875
0.27906976744186046,0.7333333333333333,0.7333333333333333
0.22727272727272727,0.9230769230769231,0.8571428571428571
0.2,0.7837837837837838,0.8787878787878788
0.075,0.8695652173913043,0.8695652173913043
0.21153846153846154,0.7647058823529411,0.6666666666666666
0.17647058823529413,1.0,1.0
0.06666666666666667,0.5862068965517241,0.5666666666666667
0.16666666666666666,0.8148148148148148,0.8461538461538461
0.10526315789473684,0.8181818181818182,0.8181818181818182
0.18181818181818182,1.0,1.0
0.0,0.8333333333333334,0.8333333333333334
0.11363636363636363,0.75,0.7777777777777778
0.14285714285714285,0.6578947368421053,0.7142857142857143
0.1,0.9130434782608695,0.9130434782608695
0.22807017543859648,0.717948717948718,0.6829268292682927
0.05555555555555555,0.6521739130434783,0.7142857142857143
0.14893617021276595,0.8620689655172413,0.8928571428571429
0.16666666666666666,0.8666666666666667,0.8666666666666667
0.20833333333333334,0.7741935483870968,0.7741935483870968
0.0975609756097561,0.7083333333333334,0.6538461538461539
0.09090909090909091,0.7407407407407407,0.8
0.0,0.7857142857142857,0.7857142857142857
0.20408163265306123,0.696969696969697,0.696969696969697
0.2727272727272727,0.7857142857142857,0.6875
0.0625,0.5454545454545454,0.5714285714285714
0.1,0.5142857142857142,0.5
0.09433962264150944,0.9333333333333333,0.9655172413793104
0.034482758620689655,0.875,0.875
0.13157894736842105,0.68,0.68
0.17307692307692307,0.7878787878787878,0.7647058823529411
0.2903225806451613,1.0,1.0
0.05555555555555555,0.7142857142857143,0.625
0.0975609756097561,0.72,0.75
0.024390243902439025,0.72,0.75
0.024390243902439025,0.8260869565217391,0.8260869565217391
0.0625,0.8888888888888888,0.8888888888888888
0.23333333333333334,0.9473684210526315,0.9473684210526315
0.06896551724137931,0.7222222222222222,0.7222222222222222
0.3076923076923077,0.92,0.8846153846153846
0.41379310344827586,0.5853658536585366,0.42105263157894735
0.175,0.76,0.7307692307692307
0.19642857142857142,0.7222222222222222,0.7222222222222222
0.0,0.8,0.8
0.11904761904761904,0.8,0.7407407407407407
0.075,0.5,0.48148148148148145
0.1111111111111111,0.7058823529411765,0.7272727272727273
0.1111111111111111,0.5,0.5
0.15,0.6666666666666666,0.6666666666666666
0.021739130434782608,0.6785714285714286,0.7037037037037037
0.15789473684210525,0.7222222222222222,0.7428571428571429
0.12244897959183673,0.896551724137931,0.9285714285714286
0.0,0.6923076923076923,0.6923076923076923
0.045454545454545456,0.5172413793103449,0.6
0.18181818181818182,0.7333333333333333,0.7333333333333333
0.14285714285714285,0.8571428571428571,0.9
0.10526315789473684,0.8181818181818182,0.8181818181818182
0.14814814814814814,0.6571428571428571,0.6571428571428571
0.1388888888888889,0.7272727272727273,0.6956521739130435
0.1568627450980392,0.6875,0.6875
0.3148148148148148,0.7837837837837838,0.7837837837837838
0.05660377358490566,0.7096774193548387,0.7096774193548387
0.15,0.5384615384615384,0.4827586206896552
0.2037037037037037,0.5897435897435898,0.6216216216216216
0.21818181818181817,0.8235294117647058,0.7777777777777778
0.28,0.6,0.34615384615384615
0.02,0.5625,0.5142857142857142
0.1,0.4878048780487805,0.5263157894736842
0.12244897959183673,0.71875,0.7666666666666667
0.037037037037037035,0.5294117647058824,0.6
0.1388888888888889,0.782608695652174,0.782608695652174
0.25925925925925924,0.6666666666666666,0.6341463414634146
0.14814814814814814,0.7058823529411765,0.7058823529411765
0.1111111111111111,1.0,1.0
0.029411764705882353,0.8421052631578947,0.8421052631578947
0.11428571428571428,0.95,0.95
0.1346153846153846,0.6176470588235294,0.6
0.18181818181818182,0.85,0.8095238095238095
0.175,0.875,0.875
0.125,0.6666666666666666,0.6153846153846154
0.3333333333333333,0.8,0.8
0.029411764705882353,0.65,0.4642857142857143
0.14893617021276595,0.5454545454545454,0.5454545454545454
0.046511627906976744,0.8333333333333334,0.8333333333333334
0.0,0.7391304347826086,0.6538461538461539
0.0392156862745098,0.7096774193548387,0.7096774193548387
0.14285714285714285,0.7727272727272727,0.8095238095238095
0.09090909090909091,0.8947368421052632,0.8947368421052632
0.03333333333333333,0.5263157894736842,0.5
0.19607843137254902,0.9333333333333333,0.9032258064516129
0.0,0.6666666666666666,0.7142857142857143
0.12121212121212122,0.6666666666666666,0.6086956521739131
0.09803921568627451,0.9285714285714286,0.896551724137931
0.09523809523809523,0.48148148148148145,0.52
0.029411764705882353,0.75,0.7894736842105263
0.03225806451612903,0.8823529411764706,0.8823529411764706
0.10256410256410256,0.7916666666666666,0.8260869565217391
0.30357142857142855,0.6585365853658537,0.6923076923076923
0.23728813559322035,0.6666666666666666,0.6341463414634146
0.15384615384615385,0.8125,0.8125
0.13636363636363635,0.6666666666666666,0.7142857142857143
0.075,0.72,0.75
0.12962962962962962,0.8125,0.5531914893617021
0.08571428571428572,0.6818181818181818,0.75
0.06896551724137931,0.8235294117647058,0.8235294117647058
0.16666666666666666,0.9444444444444444,0.85
0.24,0.8666666666666667,0.8125
0.09803921568627451,0.625,0.6896551724137931
0.1111111111111111,0.5625,0.5806451612903226
0.2564102564102564,0.5925925925925926,0.6153846153846154
0.3064516129032258,0.4634146341463415,0.36538461538461536
0.11864406779661017,0.8857142857142857,0.8857142857142857
0.15,1.0,1.0
0.12727272727272726,0.8125,0.8125
0.027777777777777776,0.7619047619047619,0.8
0.125,1.0,0.8181818181818182
0.36,0.7142857142857143,0.6756756756756757
0.09090909090909091,1.0,1.0
0.16,0.9285714285714286,0.8666666666666667
0.05555555555555555,0.9,0.9
0.12,1.0,1.0
0.29545454545454547,0.65625,0.6
0.1875,0.8421052631578947,0.8
0.05263157894736842,0.7391304347826086,0.68
0.19148936170212766,0.6666666666666666,0.5714285714285714
0.034482758620689655,0.7647058823529411,0.7647058823529411
0.01694915254237288,0.6216216216216216,0.6571428571428571
0.15384615384615385,0.9130434782608695,0.84
0.18518518518518517,0.7941176470588235,0.7714285714285715
0.3,0.8157894736842105,0.775
0.21875,0.7894736842105263,0.46875
0.10909090909090909,0.6571428571428571,0.71875
0.2033898305084746,0.8888888888888888,0.8648648648648649
0.1724137931034483,0.5,0.5263157894736842
0.24,0.8125,0.7647058823529411
0.1111111111111111,0.7647058823529411,0.8125
0.11764705882352941,0.896551724137931,0.8666666666666667
0.125,0.9285714285714286,0.9285714285714286
0.3333333333333333,0.9090909090909091,0.8333333333333334
0.1,0.6842105263157895,0.6190476190476191
0.16666666666666666,0.6285714285714286,0.5116279069767442
0.3076923076923077,0.7058823529411765,0.6
0.1111111111111111,0.8181818181818182,0.8181818181818182
0.35294117647058826,0.7083333333333334,0.68
0.15,0.64,0.64
0.1388888888888889,0.9523809523809523,0.9523809523809523
0.4090909090909091,0.8666666666666667,0.6842105263157895
0.058823529411764705,0.75,0.75
0.2833333333333333,0.7105263157894737,0.5510204081632653
0.14035087719298245,0.7777777777777778,0.8235294117647058
0.14634146341463414,0.76,0.7916666666666666
0.18604651162790697,0.7857142857142857,0.8148148148148148
0.1,0.6666666666666666,0.6666666666666666
0.19047619047619047,0.7857142857142857,0.8461538461538461
0.03333333333333333,0.45,0.45
0.0784313725490196,0.6774193548387096,0.7241379310344828
0.14285714285714285,0.8095238095238095,0.8095238095238095
0.03225806451612903,0.7777777777777778,0.7368421052631579
0.06896551724137931,0.7222222222222222,0.65
0.18181818181818182,0.9,0.9
0.23529411764705882,0.75,0.6
0.034482758620689655,0.875,0.875
0.1,1.0,1.0
0.07317073170731707,0.72,0.72
0.09615384615384616,0.8064516129032258,0.7142857142857143
0.0,0.6666666666666666,0.7142857142857143
0.12,0.6875,0.7333333333333333
0.05263157894736842,0.6666666666666666,0.5714285714285714
0.13157894736842105,0.8695652173913043,0.9090909090909091
0.15555555555555556,0.8846153846153846,0.8518518518518519
0.16666666666666666,0.4864864864864865,0.46153846153846156
0.047619047619047616,0.8333333333333334,0.8333333333333334
0.05,0.6153846153846154,0.47058823529411764
0.14634146341463414,0.6153846153846154,0.6153846153846154
0.09090909090909091,0.6785714285714286,0.7037037037037037
0.14285714285714285,1.0,1.0
0.08,0.7142857142857143,0.7142857142857143
0.17857142857142858,0.65,0.52
0.20689655172413793,0.8125,0.7222222222222222
0.0,0.5833333333333334,0.5833333333333334
0.16,0.6363636363636364,0.7
0.1388888888888889,0.6666666666666666,0.7272727272727273
0.2857142857142857,1.0,1.0
0.08888888888888889,0.7777777777777778,0.84
